id,sex,race,age,marital_status,juv_fel_count,juv_misd_count,juv_other_count,priors_count,is_recid,is_violent_recid,c_custody_in_days,c_charges,c_charge_degrees,r_custody_in_days,r_charges,r_charge_degrees,h_prison,h_jail,rec_supervision_level,raw_v,score_v_txt,dec_v,raw_r,score_r_txt,dec_r,raw_a,score_a_txt,dec_a
1,Male,Caucasian,48,Divorced,0,0,0,2,0,0,10.0,"Grand Theft (Motor Vehicle),Grand Theft in the 3rd Degree","(F3),(F3)",,,,,10.0,1,-2.58,Low,2,-0.82,Low,3,27,Medium,7
1,Male,Other,19,Single,0,0,0,0,1,1,1.0,Battery,(M2),36.0,Aggravated Assault W/Dead Weap,(F3),,36.0,4,-0.86,High,9,0.42,High,9,21,Low,4
1,Male,African-American,41,Single,0,0,0,8,1,0,1.0,"Driving While License Revoked,Disobey/Ran Stop Sign","(F3),(0)",,"Driving License Suspended,Drive Veh Unsafe/Defect Equip","(M2),(0)",,1.0,1,-1.99,Low,4,-1.03,Low,2,15,Low,1
1,Male,African-American,24,Single,0,0,0,0,0,0,1.0,Battery,(M1),,,,,1.0,1,-2.33,Low,3,-1.1,Low,2,19,Low,3
1,Male,Caucasian,49,Single,0,0,0,6,0,0,3.0,Battery,(M1),,,,,3.0,1,-2.77,Low,2,-1.18,Low,2,21,Low,4
1,Male,African-American,29,Single,0,0,0,4,0,0,3.0,Viol Injunct Domestic Violence,(M1),,,,,3.0,1,-2.74,Low,2,-0.97,Low,3,15,Low,1
1,Male,African-American,21,Single,0,1,0,1,1,0,1.0,Robbery / No Weapon,(F2),,"Possess Cannabis/20 Grams Or Less,Oper Veh Unsafe/Improp Equip","(M1),(0)",,1.0,4,-1.2,High,8,0.31,High,9,16,Low,2
1,Male,Caucasian,54,Married,0,0,0,0,0,0,1.0,Battery,(M1),,,,,1.0,1,-2.83,Low,2,-1.6,Low,1,13,Low,1
1,Male,Caucasian,49,Married,0,0,0,0,0,0,74.0,"Grand Theft (Motor Vehicle),Petit Theft $100- $300","(F3),(M1)",,,,,74.0,1,-3.48,Low,1,-1.76,Low,1,29,High,8
1,Male,Caucasian,42,Single,0,0,0,1,0,0,293.0,"Use Computer for Child Exploit,Viol Prot Injunc Repeat Viol","(F3),(M1)",,,,,293.0,1,-3.2,Low,1,-1.08,Low,2,20,Low,3
1,Male,African-American,21,Single,0,0,0,1,1,0,1.0,Possession of Cocaine,(F3),34.0,Possession of Cocaine,(F3),,1.0,2,-1.62,Medium,6,-0.65,Low,4,11,Low,1
1,Male,African-American,61,Married,0,0,0,30,0,0,50.0,"Possession of Cocaine,Possess Drug Paraphernalia,Fail To Obey Traff Control Dev,Resist/Obstruct W/O Violence","(F3),(M1),(0),(M1)",,,,195.0,50.0,1,-2.72,Low,2,-0.54,Low,4,29,High,8
1,Male,Caucasian,46,Single,0,0,0,5,1,0,0.0,"Battery On A Person Over 65,Criminal Mischief","(F3),(M2)",0.0,"Possession of Cocaine,Possess Drug Paraphernalia,Operating W/O Valid License,Fail To Stop Steady Red Signal","(F3),(M1),(M2),(0)",,67.0,3,-2.55,Low,3,0.21,High,8,26,Medium,7
1,Male,Caucasian,74,Single,0,0,0,0,0,0,1.0,"DUI - Enhanced,Driving Under The Influence,Headlights Required/Tinted,Improper Change Of Lanes","(M1),(M1),(0),(0)",,,,,1.0,1,-3.61,Low,1,-2,Low,1,16,Low,2
1,Female,Hispanic,38,Divorced,0,0,0,0,0,0,0.0,"Possession of Cannabis,Expired Tag/Infraction","(F3),(0)",,,,,0.0,1,-3.46,Low,1,-1.69,Low,1,11,Low,1
1,Male,Caucasian,75,Married,0,0,0,2,0,0,,"Driving License Suspended,Improper Backing","(M2),(0)",,,,,,1,-3.79,Low,1,-2.12,Low,1,17,Low,2
1,Female,African-American,39,Married,0,0,0,1,0,0,1.0,Unemployment Compensatn Fraud,(F3),,,,,1.0,1,-3.45,Low,1,-2.06,Low,1,12,Low,1
1,Male,Caucasian,43,Single,0,0,0,3,0,0,4.0,Viol Injunct Domestic Violence,(M1),,,,,0.0,1,-3.05,Low,1,-1.51,Low,1,15,Low,1
1,Female,Caucasian,39,Single,0,0,0,0,0,0,1.0,"Driving Under The Influence,Fail To Obey Traff Control Dev","(M1),(0)",,,,,1.0,1,-3.58,Low,1,-1,N/A,-1,12,Low,1
1,Female,African-American,38,Single,0,0,0,0,0,0,4.0,Grand Theft in the 3rd Degree,(F3),,,,,4.0,1,-3.51,Low,1,-2.1,Low,1,11,Low,1
1,Male,African-American,19,Single,1,0,1,1,1,0,1.0,Grand Theft in the 3rd Degree,(F3),1.0,"Possession Of Alprazolam,Unlaw LicTag/Sticker Attach,Susp Drivers Lic 1st Offense,Poss Contr Subst W/o Prescript,Introduce Contraband Into Jail,Petit Theft $100- $300","(F3),(M2),(M2),(F3),(F3),(M1)",,1.0,3,-0.86,High,9,-0.01,Medium,7,14,Low,1
1,Male,Caucasian,28,Single,0,0,0,0,1,0,1.0,"Burglary Unoccupied Dwelling,Stalking,Resist/Obstruct W/O Violence","(F2),(M1),(M1)",5.0,Resist/Obstruct W/O Violence,(M1),,1.0,1,-2.3,Low,3,-1.01,Low,2,11,Low,1
1,Male,African-American,53,Single,0,0,0,2,0,0,,Lewd/Lasciv Molest Elder Persn,(F3),,,,,,1,-3.47,Low,1,-1.54,Low,1,22,Medium,5
1,Male,African-American,25,Single,0,0,0,1,1,0,29.0,"Fleeing or Eluding a LEO,Pers/Inj/Prot/Ins Require,Resist/Obstruct W/O Violence,Unlaw LicTag/Sticker Attach","(F3),(0),(M1),(M2)",,"Fail Register Vehicle,Unlaw LicTag/Sticker Attach","(M2),(M2)",,5.0,2,-1.87,Medium,5,-0.16,Medium,6,15,Low,1
1,Male,Caucasian,53,Single,0,0,0,1,0,0,1.0,"DUI Property Damage/Injury,Driving Under The Influence,Careless Driving","(M1),(M1),(0)",,,,,1.0,1,-3.65,Low,1,-1.98,Low,1,14,Low,1
1,Male,African-American,27,Single,0,0,0,0,0,0,3.0,Felony Battery w/Prior Convict,(F3),,,,,3.0,1,-2.62,Low,2,-1.32,Low,2,14,Low,1
1,Male,African-American,53,Single,0,0,0,4,0,0,,"Dealing in Stolen Property,Grand Theft in the 3rd Degree","(F2),(F3)",,,,,,2,-3.17,Low,1,-0.02,Medium,7,29,High,8
1,Male,Caucasian,32,Married,0,0,0,8,0,0,1.0,"Resist Officer w/Violence,Battery on Law Enforc Officer,Battery,Obstruct Fire Equipment","(F3),(F3),(M1),(F3)",,,,,1.0,1,-1.87,Medium,5,-0.34,Medium,5,22,Medium,5
1,Male,Caucasian,57,Married,0,0,0,3,0,0,42.0,"Consp Traff Oxycodone 14g><28g,Atmpt Traf Oxycodone","(F1),(F2)",,,,1798.0,4.0,1,-3.27,Low,1,-1.51,Low,1,22,Medium,5
1,Male,African-American,23,Single,0,1,0,2,0,0,77.0,"Burglary Unoccupied Dwelling,Resist/Obstruct W/O Violence,Unlaw Malic Strike K9/Horses,Burglary Unoccupied Dwelling","(F2),(M1),(M1),(F2)",,,,,77.0,4,-0.78,High,9,0.57,High,9,19,Low,3
1,Male,Caucasian,55,Single,0,0,0,33,1,0,242.0,"Felony Petit Theft,Trespass Structure/Conveyance","(F3),(M2)",242.0,Felony Petit Theft,(F3),98.0,242.0,3,-2.42,Low,3,0.41,High,9,29,High,8
1,Female,Caucasian,64,Single,0,0,0,1,0,0,1.0,"Crimin Mischief Damage $1000+,Crimin Mischief Damage $1000+,Crimin Mischief Damage $1000+,Crimin Mischief Damage $1000+,Crimin Mischief Damage $1000+,Crimin Mischief Damage $1000+,Crimin Mischief Damage $1000+","(F3),(F3),(F3),(F3),(F3),(F3),(F3)",,,,,1.0,1,-3.93,Low,1,-2.1,Low,1,15,Low,1
1,Male,African-American,23,Single,0,0,0,1,1,0,27.0,Battery,(M1),,"Operating W/O Valid License,Expired Tag/Infraction,Side Wind/Rest Sunscreen,Restriction For Wndow Behnd Drv","(M2),(0),(0),(0)",,27.0,2,-1.66,Medium,6,0.03,Medium,7,16,Low,2
1,Female,Caucasian,25,Single,0,0,0,0,0,0,1.0,Battery,(M1),,,,,1.0,1,-2.29,Low,3,-1.13,Low,3,13,Low,1
1,Male,Hispanic,38,Separated,0,0,0,1,0,0,,"Driving Under The Influence,Speeding (Speed Not Indicated)","(M1),(0)",,,,,,1,-3.35,Low,1,-1.42,Low,1,12,Low,1
1,Male,African-American,23,Single,0,0,2,4,1,0,1.0,"Possession of Cannabis,Possess Drug Paraphernalia","(F3),(M1)",,Possess Cannabis/20 Grams Or Less,(M1),,10.0,3,-1.88,Medium,5,0.1,High,8,19,Low,3
1,Female,Hispanic,41,Separated,0,0,0,0,0,0,0.0,"Burglary Structure Unoccup,Burglary Structure Unoccup,Possession Burglary Tools,Burglary Structure Unoccup","(F3),(F3),(F3),(F3)",,,,,0.0,1,-3.23,Low,1,-1.67,Low,1,13,Low,1
1,Female,Caucasian,27,Single,0,0,0,7,0,0,23.0,Grand Theft in the 3rd Degree,(F3),,,,2421.0,23.0,3,-1.74,Medium,5,0.34,High,9,19,Low,3
1,Male,Other,53,Single,0,0,0,0,0,0,0.0,"Driving Under The Influence,Speed Posted Municip/State Rd-Driver,Pers/Inj/Prot/Ins Require","(M1),(0),(0)",,,,,0.0,1,-4.02,Low,1,-1.94,Low,1,15,Low,1
1,Male,African-American,34,Single,0,0,0,0,0,0,2.0,"Battery on a Person Over 65,Battery","(F3),(M1)",,,,,2.0,1,-2.97,Low,1,-1.5,Low,1,13,Low,1
1,Male,Hispanic,24,Single,0,0,0,0,1,0,1.0,"Felony Battery (Dom Strang),Battery,Aggravated Assault W/o Firearm","(F3),(M1),(F3)",1.0,"Viol Injunction Protect Dom Vi,Viol Pretrial Release Dom Viol","(M1),(M1)",,5.0,1,-2.45,Low,3,-1.4,Low,1,11,Low,1
1,Male,African-American,28,Single,0,0,0,0,0,0,118.0,"Driving While License Revoked,Possess Cannabis/20 Grams Or Less,Fail Surend DL Reg Susp By FRD,Speeding (Speed Not Indicated),Child Restraint Required,Improper Change Of Lanes,Felony Driving While Lic Suspd,Resist/Obstruct W/O Violence","(F3),(M1),(M2),(0),(0),(0),(F3),(M1)",,,,,118.0,3,-1.31,Medium,7,0.84,High,10,27,Medium,7
1,Male,African-American,26,Single,0,0,0,1,0,0,32.0,"Felony Battery (Dom Strang),Battery,Criminal Mischief Damage <$200","(M1),(M1),(M2)",,,,,32.0,1,-2.67,Low,2,-1.47,Low,1,11,Low,1
1,Female,Caucasian,31,Unknown,0,0,0,1,0,0,1.0,Possession Of Amphetamine,(F3),,,,,1.0,1,-2.88,Low,2,-0.79,Medium,5,21,Low,4
1,Female,African-American,32,Single,0,0,0,1,0,0,6.0,"Dealing in Stolen Property,Dealing in Stolen Property,Dealing in Stolen Property,False Ownership Info/Pawn Item,False Verif Ownership Pawn Shp,False Verif Ownership Pawn Shp","(F2),(F2),(F2),(F2),(F3),(F3)",,,,,6.0,1,-2.63,Low,2,-0.9,Low,4,15,Low,1
1,Male,African-American,27,Single,0,0,0,0,0,0,1.0,"Carrying Concealed Firearm,Possess Cannabis/20 Grams Or Less,Driving W/O Lights","(F3),(M1),(0)",,,,,1.0,1,-2.41,Low,3,-1.35,Low,2,15,Low,1
1,Male,Caucasian,44,Married,0,0,0,4,0,0,2.0,"Driving While License Revoked,Expired Tag/Infraction","(F3),(0)",,,,,2.0,1,-2.55,Low,3,-1.12,Low,2,28,High,8
1,Female,Caucasian,27,Single,0,0,0,0,0,0,5.0,Aggrav Battery w/Deadly Weapon,(F2),,,,,5.0,1,-2.86,Low,2,-1.59,Low,2,15,Low,1
1,Male,Caucasian,28,Single,0,0,0,14,0,0,1.0,"Resist/Obstruct W/O Violence,Susp Drivers Lic 1st Offense,Poss Cocaine/Intent To Del/Sel,Pos Cannabis W/Intent Sel/Del,Block Intersection Crosswalk","(M1),(M2),(F2),(F3),(0)",,,,,1.0,3,-2.53,Low,3,0.52,High,9,20,Low,3
1,Male,Caucasian,55,Single,0,0,0,1,0,0,1.0,"DUI Property Damage/Injury,Driving Under The Influence,Careless Driving","(M1),(M1),(0)",,,,,1.0,1,-4.04,Low,1,-1.94,Low,1,14,Low,1
1,Female,African-American,22,Single,0,0,0,2,0,0,60.0,Robbery W/Firearm,(F1),,,,,60.0,1,-1.92,Medium,5,-0.98,Low,4,13,Low,1
1,Male,African-American,36,Married,0,0,0,15,0,0,2.0,"Pos Cannabis W/Intent Sel/Del,Pos Cannabis W/Intent Sel/Del","(F3),(F3)",,,,,11.0,1,-3.1,Low,1,-0.41,Medium,5,19,Low,3
1,Male,African-American,29,Single,0,0,0,6,1,0,2.0,Fail To Redeliver Hire Prop,(F3),32.0,"Susp Drivers Lic 1st Offense,Speed Posted/Municip/State Rd-workers,Side Wind/Rest Sunscreen,Imp Sunscrn At Top Of Wndshld","(M2),(0),(0),(0)",,32.0,3,-1.59,Medium,6,0.15,High,8,24,Medium,6
1,Male,African-American,23,Single,0,0,0,1,0,0,1.0,"Uttering A Forged Instrument,Grand Theft In The 3Rd Degree,Uttering A Forged Instrument,Grand Theft In The 3Rd Degree","(F3),(F3),(F3),(F3)",,,,,1.0,2,-1.64,Medium,6,-0.64,Low,4,11,Low,1
1,Male,African-American,56,Single,0,0,0,1,0,0,0.0,"Driving Under The Influence,Speed Posted Municip/State Rd-Driver,Improper Right Turn,Park Handicapped Zone","(M1),(0),(0),(0)",,,,,0.0,1,-2.63,Low,2,-1.42,Low,1,16,Low,2
1,Male,Caucasian,27,Single,0,0,0,2,1,0,1.0,"Possession Of Alprazolam,Reckless Display Of Weapon,Possess Cannabis/20 Grams Or Less","(F3),(M1),(M1)",44.0,"DUI Level 0.15 Or Minor In Veh,Driving Under The Influence,Speeding (Speed Not Indicated)-Driver","(M1),(M1),(0)",,1.0,2,-2.32,Low,3,-0.26,Medium,6,19,Low,3
1,Male,African-American,28,Single,0,0,0,6,0,0,20.0,"Organized Fraud,Crim Use of Personal ID Info,Crim Use of Personal ID Info,Crim Use of Personal ID Info,Crim Use of Personal ID Info,Crim Use of Personal ID Info,Crim Use of Personal ID Info,Crim Use of Personal ID Info,Crim Use of Personal ID Info,Crim Use of Personal ID Info,Crim Use of Personal ID Info,Crim Use of Personal ID Info,Crim Use of Personal ID Info,Crim Use of Personal ID Info,Crim Use of Personal ID Info,Crim Use of Personal ID Info,Crim Use of Personal ID Info,Crim Use of Personal ID Info,Crim Use of Personal ID Info,Crim Use of Personal ID Info,Crim Use of Personal ID Info,Crim Use of Personal ID Info","(F3),(F3),(F3),(F3),(F3),(F3),(F3),(F3),(F3),(F3),(F3),(F3),(F3),(F3),(F3),(F3),(F3),(F3),(F3),(F3),(F3),(F3)",,,,1625.0,20.0,1,-2.36,Low,3,-0.7,Low,4,15,Low,1
1,Male,Caucasian,37,Single,0,0,0,1,0,0,1.0,Battery,(M1),,,,2284.0,1.0,2,-2.01,Low,4,-0.15,Medium,6,20,Low,3
1,Male,Caucasian,38,Single,0,0,0,0,0,0,1.0,"Grand Theft (Motor Vehicle),Possess Cannabis/20 Grams Or Less,Possession Of MDMA W/I/D/S,Poss 3,4 MDMA (Ecstasy)","(F3),(M1),(F2),(F3)",,,,,1.0,1,-2.93,Low,2,-1.36,Low,2,24,Medium,6
1,Male,African-American,32,Single,0,0,0,1,1,0,2.0,"Leaving the Scene of Accident,Operating W/O Valid License,Disobey/Ran Stop Sign,Fail To Give Info/Render Aid","(F3),(M2),(0),(0)",1.0,"Operating W/O Valid License,FTYROW Thru Hgwy/XSection","(M2),(0)",1485.0,2.0,3,-2.44,Low,3,0.21,High,8,24,Medium,6
1,Male,African-American,27,Single,1,0,0,4,0,0,31.0,Burglary Dwelling Occupied,(F2),,,,358.0,31.0,3,-1.03,High,8,-0.03,Medium,7,26,Medium,7
1,Male,African-American,41,Single,2,0,0,18,1,0,34.0,"Unlaw Use False Name/Identity,Possess Cannabis/20 Grams Or Less","(M1),(M1)",2.0,"Driving While License Revoked,Unlaw Use False Name/Identity,Fail Wear Safety Belt/Operator","(F3),(M1),(0)",399.0,5.0,4,-1.11,High,8,0.89,High,10,26,Medium,7
1,Male,African-American,21,Single,0,0,0,0,-1,0,,,,,,,,2.0,4,-0.93,High,9,0.39,High,9,16,Low,2
1,Male,African-American,22,Single,0,0,0,1,1,0,2.0,"Battery on Law Enforc Officer,Carrying A Concealed Weapon,Resist Officer w/Violence","(F3),(M1),(F3)",1.0,Criminal Mischief>$200<$1000,(M1),,2.0,2,-2.06,Low,4,-0.29,Medium,6,16,Low,2
1,Male,African-American,61,Separated,0,0,0,0,0,0,1.0,"Possession of Cannabis,Fail To Drive In A Single Lane","(F3),(0)",,,,,1.0,1,-4.06,Low,1,-2.43,Low,1,13,Low,1
1,Male,Caucasian,58,Single,0,0,0,0,-1,0,,,,,,,,,3,-1.08,High,8,-0.41,Low,4,31,High,8
1,Male,Caucasian,37,Single,0,0,0,1,1,0,1.0,"Possession of Cocaine,Possess Drug Paraphernalia","(F3),(M1)",15.0,"Possession of Cocaine,Possess Drug Paraphernalia,Fail To Obey Traff Control Dev","(F3),(M1),(0)",,15.0,1,-3.29,Low,1,-1.19,Low,2,14,Low,1
1,Male,African-American,45,Single,0,0,0,3,0,0,2.0,Viol Pretrial Release Dom Viol,(M1),,,,,0.0,1,-2.94,Low,2,-1.18,Low,2,22,Medium,5
1,Female,African-American,31,Single,0,0,0,14,0,0,2.0,"Aggravated Assault,Battery","(F3),(M1)",,,,,2.0,4,-1.14,High,8,-0.02,High,8,21,Low,4
1,Male,African-American,30,Single,0,0,0,0,0,0,0.0,"Possession of Cocaine,Susp Drivers Lic 1st Offense,Expired Tag/Infraction","(F3),(M2),(0)",,,,,0.0,1,-2.99,Low,1,-1.54,Low,1,18,Low,3
1,Male,African-American,42,Single,0,0,0,7,1,1,2.0,"Felony Battery (Dom Strang),Battery","(F3),(M1)",4.0,"Felony Battery w/Prior Convict,Viol Pretrial Release Dom Viol","(F3),(M1)",,174.0,1,-2.97,Low,1,-0.49,Medium,5,24,Medium,6
1,Male,African-American,26,Single,0,0,0,0,-1,0,,,,,,,,,2,-1.59,Medium,6,-0.49,Medium,5,22,Medium,5
1,Male,African-American,26,Single,0,2,2,20,1,0,30.0,"Grand Theft (Motor Vehicle),Remove Alter ID Markings,Unlaw LicTag/Sticker Attach,Expired Tag More Than 6 Months","(F3),(M1),(M2),(0)",,"Unlaw Use False Name/Identity,Possess Cannabis/20 Grams Or Less,License Suspended W/O Knowledge,Fail Register Vehicle,Unlaw LicTag/Sticker Attach,Pers/Inj/Prot/Ins Require","(M1),(M1),(0),(M2),(M2),(0)",,0.0,3,-1.72,Medium,6,0.38,High,9,22,Medium,5
1,Male,Caucasian,33,Single,0,0,0,0,1,0,1.0,"Deliver 3,4 Methylenediox,Crim Solicitation 2 Deg Felony","(F3),(F2)",35.0,"Sell Methamphetamine,Possess Drug Paraphernalia,Open Carrying Of Weapon","(F2),(M1),(M2)",64.0,35.0,3,-2.3,Low,3,0.44,High,9,29,High,8
1,Male,Caucasian,22,Single,0,0,0,0,1,0,1.0,"DUI Level 0.15 Or Minor In Veh,Driving Under The Influence,Fail To Stop Steady Red Signal,Poss Of Open Cont In M/V Drive","(M1),(M1),(0),(0)",,"Driving while DL Susp / Financial Resp,Unlawful Speed (Requires Speeds),Expired Tag/Infraction","(M2),(0),(0)",,1.0,1,-2.14,Low,4,-1.08,Low,2,15,Low,1
1,Male,Caucasian,32,Single,0,0,0,2,1,0,29.0,"Resist Officer w/Violence,Felony Battery w/Prior Convict,Open Carrying Of Weapon,Making An Affray/Riot","(F3),(F3),(M2),(M1)",,Criminal Mischief>$200<$1000,(M1),488.0,29.0,2,-1.29,Medium,7,-0.34,Medium,5,21,Low,3
1,Female,African-American,36,Single,0,0,0,1,0,0,0.0,Battery,(M1),,,,,0.0,1,-3.23,Low,1,-1.79,Low,1,14,Low,1
1,Male,Caucasian,54,Widowed,0,0,0,0,0,0,0.0,Prostitution/Lewd Act Assignation,(M2),,,,,0.0,1,-3.44,Low,1,-1.52,Low,1,17,Low,2
1,Female,Hispanic,35,Married,0,0,0,3,0,0,3.0,"Felony Driving While Lic Suspd,Opert With Susp DL 2nd Offens,Disobey/Ran Stop Sign,Pers/Inj/Prot/Ins Require,Fail To Obey Traff Control Dev","(F3),(M1),(0),(0),(0)",,,,,3.0,1,-3.21,Low,1,-1.73,Low,1,17,Low,2
1,Male,African-American,25,Married,0,1,2,5,1,0,155.0,Aggrav Battery w/Deadly Weapon,(F2),4.0,"Possession of Cocaine,Trespass Struct/Conveyance","(F3),(M2)",576.0,4.0,4,-0.69,High,9,0.37,High,9,25,Medium,6
1,Male,Caucasian,24,Single,0,0,0,3,1,0,39.0,Grand Theft in the 3rd Degree,(F3),37.0,Theft/To Deprive,(M1),,1.0,1,-2.21,Low,4,-0.47,Medium,5,14,Low,1
1,Male,Hispanic,23,Single,0,0,0,0,0,0,1.0,"DUI Property Damage/Injury,DUI Property Damage/Injury,Leaving Acc/Unattended Veh","(M1),(M1),(M2)",,,,,1.0,2,-1.97,Medium,5,0,Medium,7,18,Low,3
1,Male,Caucasian,61,Significant Other,0,0,0,0,0,0,0.0,Battery,(M2),,,,,0.0,1,-4,Low,1,-1.93,Low,1,13,Low,1
1,Female,African-American,41,Single,0,0,0,6,0,0,3.0,"Grand Theft in the 3rd Degree,Dealing in Stolen Property","(F3),(F2)",,,,,3.0,1,-3.29,Low,1,-1.48,Low,2,16,Low,2
1,Female,Caucasian,42,Single,0,0,0,0,0,0,1.0,"Driving Under The Influence,Fail To Drive In A Single Lane,License Not Carried Exhibited","(M1),(0),(0)",,,,,1.0,1,-3.3,Low,1,-1.72,Low,1,13,Low,1
1,Male,Caucasian,35,Single,0,0,0,0,0,0,1.0,Battery,(M1),,,,,1.0,1,-2.71,Low,2,-0.76,Low,3,21,Low,4
1,Male,Caucasian,28,Single,0,0,0,1,1,0,0.0,"DUI Property Damage/Injury,Driving Under The Influence,FTYROW When Turning Left","(M1),(M1),(0)",0.0,"Opert With Susp DL 2nd Offens,Oper Veh Unsafe/Improp Equip","(M1),(0)",,0.0,1,-2.35,Low,3,-1.02,Low,2,12,Low,1
1,Male,African-American,27,Single,0,0,0,1,0,0,2.0,"Possess Cannabis/20 Grams Or Less,Expired Tag/Infraction,Fail Wear Safety Belt/Operator","(M1),(0),(0)",,,,,0.0,1,-2.46,Low,3,-0.36,Medium,5,15,Low,1
1,Male,Caucasian,24,Single,0,0,0,2,0,0,15.0,Battery,(M1),,,,,15.0,1,-1.84,Medium,5,-0.76,Low,3,11,Low,1
1,Male,African-American,33,Significant Other,0,0,0,14,0,0,0.0,"Possession of Oxycodone,Possess Cannabis/20 Grams Or Less,Bike/Lights None Or Improper","(F3),(M1),(0)",,,,,0.0,1,-2.71,Low,2,-0.51,Medium,5,17,Low,2
1,Male,African-American,32,Single,0,0,0,16,1,0,1.0,"Driving While License Revoked,Poss Pyrrolidinovalerophenone,Unlaw Use False Name/Identity,Resist/Obstruct W/O Violence,Possess Cannabis/20 Grams Or Less","(F3),(F3),(M1),(M1),(M1)",0.0,Resist/Obstruct W/O Violence,(M1),244.0,0.0,3,-1.27,Medium,7,1.18,High,10,30,High,8
1,Male,Caucasian,38,Single,0,0,0,0,0,0,7.0,"Felony Battery (Dom Strang),Battery","(F3),(M1)",,,,,7.0,1,-3.06,Low,1,-1.67,Low,1,13,Low,1
1,Male,Caucasian,33,Married,0,0,0,0,0,0,1.0,"DUI Level 0.15 Or Minor In Veh,Driving Under The Influence,Loud Defective Muffler,Following Too Closely","(M1),(M1),(0),(0)",,,,,1.0,3,-3.29,Low,1,0.39,High,9,16,Low,2
1,Male,Caucasian,21,Single,0,1,1,1,1,0,1.0,"Resist/Obstruct W/O Violence,Criminal Mischief>$200<$1000,Unl/Disturb Education/Instui","(M1),(M1),(M2)",0.0,,(F3),,1.0,2,-1.53,Medium,6,-0.82,Low,3,11,Low,1
1,Male,Caucasian,40,Single,0,0,0,1,0,0,61.0,"Arson in the First Degree,Arson in the First Degree,Burglary Unoccupied Dwelling,Burglary Unoccupied Dwelling,Grand Theft in the 3rd Degree,Criminal Mischief,Resist/Obstruct W/O Violence","(F1),(F1),(F2),(F2),(F3),(F3),(M1)",,,,,61.0,1,-2.87,Low,2,-1.55,Low,1,20,Low,3
1,Male,African-American,27,Single,0,0,0,1,1,0,168.0,"Burglary Damage Property>$1000,Grand Theft of the 2nd Degree,Unlaw Malic Strike K9/Horses,Resist/Obstruct W/O Violence,Possession Burglary Tools","(F1),(F2),(M1),(M1),(F3)",23.0,"Driving License Suspended,Improper Change Of Lanes,Fail To Display Registration,Pers/Inj/Prot/Ins Require","(M2),(0),(0),(0)",458.0,168.0,3,-1.15,High,8,0.02,Medium,7,21,Low,4
1,Male,Caucasian,39,Single,0,0,0,0,0,0,0.0,"Possession of Cocaine,Possess Drug Paraphernalia,Possess Cannabis/20 Grams Or Less,Oper Veh Unsafe/Improp Equip","(F3),(M1),(M1),(0)",,,,,0.0,1,-3.3,Low,1,-0.68,Low,4,17,Low,2
1,Male,Caucasian,29,Single,0,0,0,0,0,0,1.0,"Uttering a Forged Instrument,Grand Theft in the 3rd Degree","(F3),(F3)",,,,,2.0,1,-2.79,Low,2,-1.54,Low,1,11,Low,1
1,Male,Caucasian,29,Single,0,0,0,1,0,0,1.0,Possession of Cocaine,(F3),,,,,1.0,1,-2.23,Low,4,-0.82,Low,3,18,Low,3
1,Male,Caucasian,38,Single,0,0,0,3,0,0,1.0,"Possession Of Methamphetamine,Possession Of Alprazolam","(F3),(F3)",,,,,1.0,1,-2.96,Low,1,-0.68,Low,4,17,Low,2
1,Male,Caucasian,65,Single,0,0,0,6,0,0,55.0,"Traffic Hydromorphone 4g><14g,Conspire Traffic Illegal Drugs","(F1),(F1)",,,,,55.0,1,-3.57,Low,1,-0.58,Low,4,20,Low,3
1,Male,Caucasian,36,Married,0,0,0,1,1,0,2.0,Possession Of Alprazolam,(F3),1.0,Prowling/Loitering,(M2),,2.0,1,-3.15,Low,1,-0.74,Low,4,21,Low,4
1,Male,African-American,46,Unknown,0,0,0,0,1,0,0.0,Pos Cannabis W/Intent Sel/Del,(F3),0.0,"Poss Cocaine/Intent To Del/Sel,Possession of Cocaine","(F2),(F3)",,0.0,2,-3,Low,1,0.04,Medium,7,17,Low,2
1,Female,Caucasian,57,Widowed,0,0,0,1,0,0,1.0,"Burglary Unoccupied Dwelling,Grand Theft in the 3rd Degree","(F2),(F3)",,,,,1.0,1,-3.92,Low,1,-2.26,Low,1,16,Low,2
1,Male,African-American,54,Married,0,0,0,6,0,0,1.0,Felony Battery w/Prior Convict,(F3),,,,172.0,1.0,1,-2.33,Low,3,-0.87,Low,3,27,Medium,7
1,Male,African-American,44,Single,1,0,0,7,1,0,24.0,Poss of Cocaine W/I/D/S 1000FT Park,(F1),0.0,,(F3),103.0,24.0,2,-2.11,Low,4,-0.13,Medium,6,24,Medium,6
1,Male,African-American,20,Single,0,0,0,0,0,0,4.0,"Throw Missile Into Pub/Priv Dw,Burglary Dwelling Occupied","(F2),(F2)",,,,,4.0,2,-1.49,Medium,7,-0.34,Medium,5,17,Low,2
1,Male,African-American,27,Single,0,0,0,0,0,0,2.0,"Susp Drivers Lic 1st Offense,Driving while DL Susp / Financial Resp,Speeding (Speed Not Indicated)","(M2),(M2),(0)",,,,,2.0,1,-2.56,Low,2,-1.38,Low,2,16,Low,2
